Unnamed: 0,GEOID,Date,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,low-flag,imputed,subbed,avg_household_size_owner,avg_household_size_renter,Total_Less_Than_HS,Total_HS_Grad,Total_Some_College_or_AAS,Total_Bachelors,Mean_hours_worked,Primary Type,redlined,crime_rate,less_hs_rate,hs_grad_rate,some_college_rate,bachelors_rate,if_top_10,index
23340,170315302002,2016,1098.0,69.83,111.0,80.0,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.89,4.17,493.0,1003.0,825.0,247.0,34.0,1,0.0,0.12295081967213115,0.4489981785063753,0.9134790528233152,0.7513661202185792,0.22495446265938068,1,4118
23355,170315302003,2014,560.0,45.1,97.0,58.38,0,0,0,50.0,0.0,98.57,0.0,0.0,0.0,0.0,1.43,0.0,0,0,0,4.82,1.67,649.0,1035.0,804.0,147.0,34.2,1,1.0,0.17857142857142858,1.1589285714285715,1.8482142857142856,1.4357142857142855,0.2625,0,4119
23356,170315302003,2015,560.0,45.1,97.0,58.38,0,0,0,50.0,0.0,98.57,0.0,0.0,0.0,0.0,1.43,0.0,0,0,0,4.52,1.64,662.0,1008.0,910.0,181.0,34.2,1,1.0,0.175,1.1821428571428572,1.8,1.625,0.3232142857142857,0,4120
23372,170315302004,2014,1012.0,30.15,225.0,37.76,1,0,0,42.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.86,2.77,649.0,1035.0,804.0,147.0,34.2,1,1.0,0.2430830039525692,0.6413043478260869,1.0227272727272727,0.7944664031620553,0.14525691699604742,0,4122
23389,170315302005,2014,1156.0,36.73,178.0,69.62,1,0,0,50.0,0.0,98.01,0.0,0.0,0.0,0.0,1.99,0.0,0,0,0,2.84,3.97,649.0,1035.0,804.0,147.0,34.2,1,1.0,0.17647058823529413,0.5614186851211073,0.8953287197231834,0.6955017301038062,0.12716262975778547,1,4125
23390,170315302005,2015,1156.0,36.73,180.0,69.62,1,0,0,50.0,0.0,98.01,0.0,0.0,0.0,0.0,1.99,0.0,0,0,0,2.6,3.76,662.0,1008.0,910.0,181.0,34.2,1,1.0,0.14359861591695502,0.5726643598615917,0.8719723183391004,0.78719723183391,0.15657439446366786,1,4126
23406,170315303001,2014,678.0,51.48,151.0,54.75,1,0,0,40.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.89,3.77,446.0,839.0,1128.0,308.0,31.8,1,1.0,0.33628318584070804,0.6578171091445427,1.2374631268436578,1.663716814159292,0.4542772861356933,1,4128
23407,170315303001,2015,678.0,51.48,155.0,54.75,1,0,0,40.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.31,3.69,499.0,789.0,1119.0,324.0,32.9,1,1.0,0.32890855457227136,0.7359882005899705,1.163716814159292,1.6504424778761062,0.4778761061946903,1,4129
23491,170315304002,2014,1251.0,3.8,66.0,11.16,1,1,0,44.7,1.84,96.64,0.0,0.0,1.52,0.0,0.0,0.0,0,0,0,2.53,3.49,229.0,355.0,416.0,169.0,36.7,15,1.0,0.07993605115907274,0.18305355715427654,0.2837729816147082,0.33253397282174263,0.13509192645883294,1,4143
23492,170315304002,2015,1251.0,3.8,68.0,11.16,1,1,0,44.7,1.84,96.64,0.0,0.0,1.52,0.0,0.0,0.0,0,0,0,2.93,3.3,122.0,388.0,572.0,163.0,36.4,1,1.0,0.06874500399680256,0.09752198241406873,0.3101518784972022,0.4572342126298961,0.13029576338928858,1,4144
23493,170315304002,2016,1251.0,3.8,70.0,11.16,1,1,0,44.7,1.84,96.64,0.0,0.0,1.52,0.0,0.0,0.0,0,0,0,2.99,3.55,155.0,349.0,553.0,225.0,36.2,1,1.0,0.09112709832134293,0.12390087929656275,0.2789768185451639,0.44204636290967225,0.17985611510791366,1,4145
23509,170315305011,2015,1525.0,44.22,257.0,63.8,0,0,0,42.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.84,3.23,395.0,1019.0,1015.0,320.0,37.0,1,1.0,0.17442622950819672,0.2590163934426229,0.6681967213114755,0.6655737704918033,0.2098360655737705,1,4147
23712,170315401012,2014,533.0,46.72,310.0,100.0,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.61,2.53,380.0,590.0,529.0,60.0,33.4,1,1.0,0.26641651031894936,0.7129455909943715,1.1069418386491556,0.9924953095684804,0.1125703564727955,1,4182
23713,170315401012,2015,533.0,46.72,321.0,100.0,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.52,2.43,397.0,524.0,570.0,75.0,34.7,1,1.0,0.2307692307692308,0.7448405253283302,0.9831144465290806,1.0694183864915572,0.14071294559099434,1,4183
23714,170315401012,2016,533.0,46.72,331.0,100.0,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.69,2.31,415.0,454.0,737.0,52.0,34.8,1,1.0,0.3339587242026266,0.7786116322701688,0.8517823639774859,1.3827392120075046,0.0975609756097561,1,4184
23729,170315401013,2014,1455.0,71.88,389.0,100.0,0,0,0,17.7,0.0,94.16,2.89,1.17,1.79,0.0,0.0,0.0,0,0,0,2.61,3.73,380.0,590.0,529.0,60.0,33.4,1,0.0,0.1725085910652921,0.2611683848797251,0.4054982817869416,0.363573883161512,0.041237113402061855,1,4185
23730,170315401013,2015,1455.0,71.88,401.0,100.0,0,0,0,17.7,0.0,94.16,2.89,1.17,1.79,0.0,0.0,0.0,0,0,0,2.52,3.31,397.0,524.0,570.0,75.0,34.7,1,0.0,0.1161512027491409,0.2728522336769759,0.36013745704467354,0.3917525773195876,0.05154639175257732,1,4186
23731,170315401013,2016,1455.0,71.88,413.0,100.0,0,0,0,17.7,0.0,94.16,2.89,1.17,1.79,0.0,0.0,0.0,0,0,0,2.69,3.04,415.0,454.0,737.0,52.0,34.8,1,0.0,0.147766323024055,0.2852233676975945,0.3120274914089347,0.5065292096219931,0.035738831615120266,1,4187
23746,170315401014,2014,166.0,100.0,1.0,100.0,0,0,0,29.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.61,2.49,380.0,590.0,529.0,60.0,33.4,1,0.0,0.21084337349397592,2.289156626506024,3.5542168674698797,3.1867469879518078,0.3614457831325301,1,4188
23747,170315401014,2015,166.0,100.0,1.0,100.0,0,0,0,29.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.52,2.52,397.0,524.0,570.0,75.0,34.7,1,0.0,0.26506024096385544,2.3915662650602405,3.156626506024097,3.433734939759036,0.4518072289156626,1,4189
23748,170315401014,2016,166.0,100.0,1.0,100.0,0,0,0,29.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.69,2.7,415.0,454.0,737.0,52.0,34.8,1,0.0,0.3192771084337349,2.5,2.7349397590361444,4.4397590361445785,0.3132530120481928,1,4190
24052,170315604001,2014,1504.0,10.08,36.0,2.9,0,0,0,32.7,29.99,0.0,64.69,0.0,5.32,0.0,0.0,0.0,0,0,0,3.48,4.1,287.0,242.0,251.0,108.0,37.8,12,0.0,0.11502659574468085,0.1908244680851064,0.16090425531914893,0.1668882978723404,0.07180851063829788,0,4242
24053,170315604001,2015,1504.0,10.08,37.0,2.9,0,0,0,32.7,29.99,0.0,64.69,0.0,5.32,0.0,0.0,0.0,0,0,0,3.62,4.08,298.0,314.0,256.0,82.0,37.7,15,0.0,0.08178191489361702,0.1981382978723404,0.20877659574468085,0.1702127659574468,0.05452127659574468,0,4243
24054,170315604001,2016,1504.0,10.08,38.0,2.9,0,0,0,32.7,29.99,0.0,64.69,0.0,5.32,0.0,0.0,0.0,0,0,0,3.71,4.45,419.0,276.0,311.0,93.0,37.0,15,0.0,0.12167553191489362,0.2785904255319149,0.18351063829787234,0.20678191489361705,0.061835106382978726,0,4244
24257,170315609005,2015,875.0,5.71,15.0,0.0,0,1,0,32.7,53.83,2.17,42.29,0.0,1.71,0.0,0.0,0.0,0,0,0,3.38,1.25,414.0,1331.0,1125.0,597.0,39.2,0,0.0,0.010285714285714285,0.4731428571428571,1.5211428571428571,1.2857142857142858,0.6822857142857143,0,4279
24392,170315611001,2014,698.0,0.0,28.0,22.67,0,0,0,21.0,17.62,0.0,82.38,0.0,0.0,0.0,0.0,0.0,0,0,0,3.42,2.37,458.0,1486.0,1163.0,582.0,36.9,15,0.0,0.0329512893982808,0.6561604584527221,2.1289398280802287,1.6661891117478507,0.8338108882521491,0,4302
24393,170315611001,2015,698.0,0.0,29.0,22.67,0,0,0,21.0,17.62,0.0,82.38,0.0,0.0,0.0,0.0,0.0,0,0,0,3.35,2.25,492.0,1343.0,1138.0,567.0,37.6,4,0.0,0.03724928366762178,0.7048710601719198,1.9240687679083093,1.6303724928366763,0.8123209169054442,0,4303
24394,170315611001,2016,698.0,0.0,30.0,22.67,0,0,0,21.0,17.62,0.0,82.38,0.0,0.0,0.0,0.0,0.0,0,0,0,3.24,2.31,539.0,1262.0,1086.0,578.0,37.8,15,0.0,0.048710601719197714,0.7722063037249284,1.808022922636103,1.5558739255014329,0.8280802292263609,0,4304
25480,170316111002,2014,512.0,27.27,111.0,64.04,0,0,0,48.7,0.0,41.41,56.45,0.0,0.0,0.0,0.0,2.15,0,0,0,6.51,2.47,672.0,448.0,208.0,33.0,36.5,1,1.0,0.12890625,1.3125,0.875,0.40625,0.064453125,1,4494
25720,170316117001,2016,554.0,22.22,112.0,31.82,0,0,0,50.0,0.0,46.75,53.25,0.0,0.0,0.0,0.0,0.0,0,0,0,2.87,2.7,210.0,415.0,158.0,35.0,36.2,1,0.0,0.2111913357400722,0.3790613718411552,0.7490974729241877,0.2851985559566787,0.0631768953068592,1,4538
25752,170316117003,2014,488.0,41.03,145.0,80.65,0,0,0,35.5,0.0,50.41,49.59,0.0,0.0,0.0,0.0,0.0,0,0,0,3.66,4.31,229.0,383.0,111.0,27.0,35.9,1,0.0,0.14549180327868852,0.4692622950819672,0.7848360655737705,0.22745901639344265,0.055327868852459015,0,4542
25771,170316118001,2016,1795.0,52.97,328.0,58.49,0,0,0,46.4,2.34,37.88,57.33,0.0,0.0,0.0,2.45,0.0,0,0,0,4.6,3.03,507.0,626.0,295.0,44.0,38.9,1,0.0,0.1543175487465181,0.2824512534818941,0.3487465181058496,0.16434540389972144,0.024512534818941504,0,4547
25820,170316119002,2014,725.0,41.38,157.0,72.41,0,0,0,44.4,1.38,87.03,11.59,0.0,0.0,0.0,0.0,0.0,0,0,0,4.13,3.89,402.0,411.0,246.0,10.0,34.5,1,1.0,0.21241379310344827,0.5544827586206896,0.5668965517241379,0.3393103448275862,0.013793103448275862,0,4554
25821,170316119002,2015,725.0,41.38,156.0,72.41,0,0,0,44.4,1.38,87.03,11.59,0.0,0.0,0.0,0.0,0.0,0,0,0,4.36,3.27,294.0,450.0,221.0,12.0,33.8,1,1.0,0.2013793103448276,0.4055172413793103,0.6206896551724138,0.3048275862068965,0.01655172413793104,0,4555
25837,170316120001,2014,675.0,55.26,101.0,66.67,0,0,0,50.0,0.74,83.85,15.41,0.0,0.0,0.0,0.0,0.0,0,0,0,3.04,4.1,169.0,409.0,295.0,32.0,33.7,1,1.0,0.1837037037037037,0.25037037037037035,0.6059259259259261,0.43703703703703706,0.047407407407407405,0,4557
25839,170316120001,2016,675.0,55.26,100.0,66.67,0,0,0,50.0,0.74,83.85,15.41,0.0,0.0,0.0,0.0,0.0,0,0,0,3.13,3.83,158.0,382.0,238.0,35.0,34.1,1,1.0,0.2088888888888889,0.2340740740740741,0.5659259259259259,0.35259259259259257,0.05185185185185185,0,4559
26517,170316403003,2014,561.0,0.0,33.0,0.0,0,1,0,32.7,90.73,0.0,9.27,0.0,0.0,0.0,0.0,0.0,0,0,0,2.94,2.48,883.0,1797.0,1378.0,595.0,37.6,4,0.0,0.035650623885918005,1.57397504456328,3.2032085561497325,2.45632798573975,1.0606060606060606,0,4677
27214,170316603011,2014,1988.0,43.96,342.0,77.16,0,0,0,50.0,0.7,32.39,61.02,0.0,0.0,0.0,5.89,0.0,0,0,0,4.01,3.25,224.0,336.0,169.0,43.0,36.2,1,0.0,0.1448692152917505,0.11267605633802814,0.16901408450704225,0.08501006036217304,0.021629778672032196,1,4800
27435,170316606001,2014,1140.0,46.32,181.0,52.85,1,0,0,47.2,0.79,79.21,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.82,3.62,1049.0,1222.0,1097.0,157.0,35.7,1,0.0,0.26403508771929823,0.9201754385964912,1.0719298245614035,0.962280701754386,0.13771929824561405,1,4839
27452,170316606002,2014,666.0,44.53,194.0,57.61,0,0,0,50.0,5.26,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.95,5.58,1049.0,1222.0,1097.0,157.0,35.7,1,0.0,0.2072072072072072,1.575075075075075,1.834834834834835,1.647147147147147,0.2357357357357357,1,4842
27453,170316606002,2015,666.0,44.53,194.0,57.61,0,0,0,50.0,5.26,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.73,3.54,1154.0,1190.0,1013.0,177.0,36.1,11,0.0,0.1951951951951952,1.7327327327327329,1.7867867867867868,1.521021021021021,0.26576576576576577,1,4843
27454,170316606002,2016,666.0,44.53,194.0,57.61,0,0,0,50.0,5.26,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.52,2.71,1426.0,1117.0,1117.0,191.0,36.7,1,0.0,0.2012012012012012,2.1411411411411407,1.6771771771771768,1.6771771771771768,0.2867867867867868,1,4844
27537,170316607002,2014,1001.0,33.68,193.0,53.18,0,0,0,50.0,0.9,92.71,0.0,0.0,3.0,0.0,3.4,0.0,0,0,0,3.86,3.08,420.0,629.0,333.0,90.0,32.3,1,0.0,0.2127872127872128,0.4195804195804196,0.6283716283716284,0.3326673326673327,0.0899100899100899,0,4857
27554,170316608001,2014,756.0,24.31,179.0,58.23,1,0,0,33.3,0.0,97.22,0.0,0.0,0.0,0.0,2.78,0.0,0,0,0,3.43,2.74,1091.0,1300.0,1025.0,206.0,37.8,1,0.0,0.19444444444444445,1.443121693121693,1.7195767195767195,1.3558201058201058,0.2724867724867725,1,4860
27555,170316608001,2015,756.0,24.31,182.0,58.23,1,0,0,33.3,0.0,97.22,0.0,0.0,0.0,0.0,2.78,0.0,0,0,0,3.29,3.12,937.0,1198.0,918.0,176.0,38.3,1,0.0,0.18253968253968253,1.2394179894179893,1.5846560846560849,1.2142857142857142,0.2328042328042328,1,4861
27640,170316609001,2015,1915.0,36.02,376.0,57.06,0,0,0,50.0,2.14,90.44,6.84,0.0,0.0,0.0,0.57,0.0,0,0,0,3.97,3.69,339.0,1087.0,1032.0,188.0,36.8,1,0.0,0.13733681462140993,0.17702349869451695,0.5676240208877285,0.5389033942558746,0.09817232375979112,1,4876
27656,170316609002,2014,943.0,19.21,316.0,78.82,0,0,0,36.7,0.74,95.12,2.44,0.0,0.0,0.0,1.7,0.0,0,0,0,5.08,2.88,394.0,1039.0,1018.0,170.0,36.8,1,0.0,0.1972428419936373,0.4178154825026511,1.1018027571580065,1.0795334040296924,0.18027571580063625,0,4878
27657,170316609002,2015,943.0,19.21,323.0,78.82,0,0,0,36.7,0.74,95.12,2.44,0.0,0.0,0.0,1.7,0.0,0,0,0,4.08,2.42,339.0,1087.0,1032.0,188.0,36.8,1,0.0,0.183457051961824,0.35949098621421,1.1527041357370096,1.0943796394485683,0.19936373276776245,0,4879
27658,170316609002,2016,943.0,19.21,330.0,78.82,0,0,0,36.7,0.74,95.12,2.44,0.0,0.0,0.0,1.7,0.0,0,0,0,3.91,3.01,341.0,1066.0,1117.0,167.0,36.6,1,0.0,0.19830328738069988,0.3616118769883351,1.1304347826086956,1.1845174973488866,0.17709437963944855,0,4880
27690,170316610001,2014,786.0,0.0,138.0,30.68,0,0,0,50.0,0.0,94.15,3.05,0.0,0.89,0.0,1.91,0.0,0,0,0,2.95,1.59,332.0,1270.0,1227.0,522.0,34.5,1,1.0,0.22391857506361326,0.4223918575063613,1.6157760814249365,1.5610687022900764,0.6641221374045801,0,4884
27691,170316610001,2015,786.0,0.0,144.0,30.68,0,0,0,50.0,0.0,94.15,3.05,0.0,0.89,0.0,1.91,0.0,0,0,0,2.77,1.29,421.0,1432.0,1009.0,486.0,35.0,1,1.0,0.2251908396946565,0.5356234096692112,1.8218829516539439,1.2837150127226462,0.6183206106870229,0,4885
27707,170316610002,2014,975.0,30.0,113.0,47.79,0,0,0,50.0,0.0,88.72,1.64,0.0,4.51,0.0,5.13,0.0,0,0,0,4.65,3.43,332.0,1270.0,1227.0,522.0,34.5,1,1.0,0.1035897435897436,0.3405128205128205,1.3025641025641026,1.2584615384615383,0.5353846153846153,1,4887
27708,170316610002,2015,975.0,30.0,119.0,47.79,0,0,0,50.0,0.0,88.72,1.64,0.0,4.51,0.0,5.13,0.0,0,0,0,5.12,3.44,421.0,1432.0,1009.0,486.0,35.0,1,1.0,0.09743589743589744,0.4317948717948718,1.4687179487179487,1.034871794871795,0.4984615384615385,1,4888
27709,170316610002,2016,975.0,30.0,124.0,47.79,0,0,0,50.0,0.0,88.72,1.64,0.0,4.51,0.0,5.13,0.0,0,0,0,4.25,3.43,463.0,1306.0,1034.0,339.0,34.6,1,1.0,0.07282051282051281,0.4748717948717949,1.3394871794871794,1.0605128205128205,0.3476923076923077,1,4889
28047,170316708001,2014,467.0,44.44,120.0,46.79,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.77,2.99,311.0,380.0,240.0,39.0,37.4,1,1.0,0.2012847965738758,0.6659528907922913,0.8137044967880086,0.5139186295503212,0.0835117773019272,1,4947
28048,170316708001,2015,467.0,44.44,121.0,46.79,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.47,3.59,339.0,454.0,166.0,38.0,37.1,1,1.0,0.2226980728051392,0.7259100642398287,0.9721627408993576,0.3554603854389722,0.08137044967880086,1,4948
28049,170316708001,2016,467.0,44.44,121.0,46.79,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.76,3.27,308.0,408.0,145.0,38.0,37.9,1,1.0,0.2226980728051392,0.6595289079229122,0.8736616702355461,0.3104925053533191,0.08137044967880086,1,4949
28081,170316709001,2014,466.0,17.5,122.0,55.06,0,0,0,50.0,0.0,98.28,1.72,0.0,0.0,0.0,0.0,0.0,0,0,0,2.47,2.91,196.0,288.0,391.0,87.0,32.5,1,1.0,0.3240343347639485,0.4206008583690987,0.6180257510729614,0.8390557939914163,0.18669527896995708,1,4953
28166,170316713001,2014,1057.0,37.79,211.0,44.84,0,0,0,46.0,0.09,97.73,0.0,0.0,0.0,0.0,2.18,0.0,0,0,0,2.94,5.1,412.0,392.0,389.0,129.0,34.1,1,0.0,0.2781456953642384,0.38978240302743616,0.3708609271523179,0.3680227057710501,0.12204351939451275,0,4968
28285,170316715003,2014,923.0,42.38,198.0,61.32,0,0,0,50.0,0.11,97.62,2.28,0.0,0.0,0.0,0.0,0.0,0,0,0,2.73,3.77,646.0,832.0,385.0,81.0,32.3,9,0.0,0.3261105092091008,0.6998916576381365,0.9014084507042254,0.4171180931744312,0.08775731310942579,0,4989
28286,170316715003,2015,923.0,42.38,203.0,61.32,0,0,0,50.0,0.11,97.62,2.28,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.33,470.0,874.0,384.0,82.0,31.1,1,0.0,0.2925243770314193,0.5092091007583965,0.9469122426868906,0.4160346695557963,0.08884073672806067,0,4990
28287,170316715003,2016,923.0,42.38,208.0,61.32,0,0,0,50.0,0.11,97.62,2.28,0.0,0.0,0.0,0.0,0.0,0,0,0,2.41,3.01,438.0,843.0,388.0,90.0,32.7,1,0.0,0.2600216684723727,0.4745395449620802,0.9133261105092092,0.42036836403033584,0.09750812567713976,0,4991
28489,170316806001,2014,487.0,48.75,108.0,69.23,1,0,0,38.2,3.08,96.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.54,4.63,265.0,332.0,213.0,36.0,30.4,1,1.0,0.2546201232032854,0.5441478439425051,0.6817248459958932,0.4373716632443532,0.07392197125256672,1,5025
28490,170316806001,2015,487.0,48.75,110.0,69.23,1,0,0,38.2,3.08,96.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.81,5.51,178.0,321.0,177.0,38.0,31.3,1,1.0,0.2299794661190965,0.3655030800821355,0.6591375770020534,0.3634496919917865,0.07802874743326489,1,5026
28491,170316806001,2016,487.0,48.75,111.0,69.23,1,0,0,38.2,3.08,96.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1,5.68,256.0,359.0,187.0,42.0,30.8,1,1.0,0.2361396303901437,0.5256673511293635,0.7371663244353183,0.3839835728952772,0.08624229979466119,1,5027
28507,170316806002,2015,957.0,45.02,223.0,79.73,0,0,0,50.0,0.0,96.45,0.0,0.0,0.0,0.0,3.55,0.0,0,0,0,4.66,2.94,178.0,321.0,177.0,38.0,31.3,1,1.0,0.251828631138976,0.1859979101358412,0.33542319749216304,0.18495297805642635,0.03970741901776385,0,5029
28525,170316809001,2016,903.0,59.33,517.0,91.08,0,0,0,39.4,0.0,96.23,1.88,0.0,0.0,0.0,1.88,0.0,0,0,0,1.5,1.5,435.0,645.0,786.0,151.0,34.8,1,1.0,0.2270210409745293,0.4817275747508306,0.7142857142857143,0.8704318936877077,0.1672203765227021,1,5033
28574,170316809004,2014,1141.0,28.68,299.0,100.0,0,0,0,45.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,3.31,598.0,551.0,836.0,157.0,35.5,1,1.0,0.3540753724802805,0.5241016652059597,0.4829097283085013,0.7326906222611744,0.1375985977212971,0,5040
28575,170316809004,2015,1141.0,28.68,289.0,100.0,0,0,0,45.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.49,2.83,566.0,474.0,891.0,106.0,35.8,1,1.0,0.3426818580192813,0.4960560911481157,0.4154250657318142,0.7808939526730938,0.09290096406660824,0,5041
28576,170316809004,2016,1141.0,28.68,280.0,100.0,0,0,0,45.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.82,2.61,435.0,645.0,786.0,151.0,34.8,15,1.0,0.3374233128834356,0.3812445223488168,0.5652936021034181,0.6888694127957932,0.13234005258545134,0,5042
28591,170316810001,2014,572.0,38.1,180.0,55.71,0,0,0,34.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.38,3.3,578.0,620.0,489.0,111.0,33.0,1,1.0,0.3111888111888112,1.0104895104895104,1.0839160839160842,0.8548951048951049,0.19405594405594406,1,5043
28592,170316810001,2015,572.0,38.1,180.0,55.71,0,0,0,34.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.16,3.17,533.0,661.0,632.0,93.0,33.3,1,1.0,0.30594405594405594,0.9318181818181818,1.1555944055944056,1.1048951048951048,0.16258741258741258,1,5044
28593,170316810001,2016,572.0,38.1,180.0,55.71,0,0,0,34.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.4,2.97,536.0,598.0,739.0,143.0,31.8,1,1.0,0.2674825174825175,0.9370629370629372,1.0454545454545454,1.291958041958042,0.25,1,5045
28609,170316810002,2015,682.0,42.58,188.0,74.69,0,0,0,50.0,0.0,98.68,0.0,0.0,0.0,0.0,1.32,0.0,0,0,0,2.58,2.85,533.0,661.0,632.0,93.0,33.3,1,1.0,0.3592375366568915,0.7815249266862171,0.9692082111436949,0.9266862170087976,0.13636363636363635,0,5047
28610,170316810002,2016,682.0,42.58,187.0,74.69,0,0,0,50.0,0.0,98.68,0.0,0.0,0.0,0.0,1.32,0.0,0,0,0,2.57,3.24,536.0,598.0,739.0,143.0,31.8,5,1.0,0.3401759530791789,0.7859237536656891,0.8768328445747801,1.0835777126099706,0.20967741935483872,0,5048
28625,170316810003,2014,386.0,41.46,104.0,47.47,0,0,0,50.0,6.22,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.59,1.29,578.0,620.0,489.0,111.0,33.0,1,1.0,0.23316062176165805,1.4974093264248705,1.6062176165803108,1.266839378238342,0.28756476683937826,0,5049
28626,170316810003,2015,386.0,41.46,105.0,47.47,0,0,0,50.0,6.22,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.48,1.27,533.0,661.0,632.0,93.0,33.3,1,1.0,0.2357512953367876,1.3808290155440417,1.712435233160622,1.637305699481865,0.24093264248704666,0,5050
28627,170316810003,2016,386.0,41.46,106.0,47.47,0,0,0,50.0,6.22,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.73,1.99,536.0,598.0,739.0,143.0,31.8,1,1.0,0.2461139896373057,1.3886010362694299,1.5492227979274609,1.9145077720207253,0.3704663212435233,0,5051
28659,170316811001,2014,915.0,31.09,163.0,77.31,0,0,0,50.0,0.0,97.7,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,2.44,4.23,602.0,676.0,604.0,22.0,34.6,1,1.0,0.18907103825136606,0.6579234972677596,0.7387978142076502,0.6601092896174864,0.024043715846994537,1,5055
28660,170316811001,2015,915.0,31.09,165.0,77.31,0,0,0,50.0,0.0,97.7,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,2.69,4.18,598.0,753.0,519.0,49.0,34.5,1,1.0,0.15737704918032788,0.653551912568306,0.8229508196721311,0.5672131147540984,0.05355191256830601,1,5056
28661,170316811001,2016,915.0,31.09,167.0,77.31,0,0,0,50.0,0.0,97.7,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,2.89,3.89,492.0,704.0,582.0,66.0,34.9,1,1.0,0.12131147540983607,0.5377049180327869,0.7693989071038252,0.6360655737704918,0.07213114754098361,1,5057
28693,170316811003,2014,472.0,59.17,132.0,86.73,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3,2.57,602.0,676.0,604.0,22.0,34.6,1,1.0,0.3686440677966102,1.2754237288135593,1.4322033898305084,1.2796610169491525,0.046610169491525424,1,5061
28694,170316811003,2015,472.0,59.17,132.0,86.73,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.38,2.56,598.0,753.0,519.0,49.0,34.5,1,1.0,0.4088983050847458,1.2669491525423728,1.5953389830508475,1.0995762711864407,0.1038135593220339,1,5062
28695,170316811003,2016,472.0,59.17,133.0,86.73,1,0,0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.19,2.54,492.0,704.0,582.0,66.0,34.9,1,1.0,0.3156779661016949,1.0423728813559323,1.4915254237288136,1.2330508474576272,0.13983050847457626,1,5063
28710,170316811004,2014,800.0,54.0,154.0,81.2,1,0,0,50.0,1.25,98.25,0.25,0.25,0.0,0.0,0.0,0.0,0,0,0,6.13,3.34,602.0,676.0,604.0,22.0,34.6,1,1.0,0.2,0.7525,0.845,0.755,0.0275,1,5064
28711,170316811004,2015,800.0,54.0,156.0,81.2,1,0,0,50.0,1.25,98.25,0.25,0.25,0.0,0.0,0.0,0.0,0,0,0,2.7,3.49,598.0,753.0,519.0,49.0,34.5,9,1.0,0.15625,0.7475,0.94125,0.64875,0.06125,1,5065
